DNAJC14,214,157,98,182,120,20,123,0,20,187
DNAJC15,1205,1847,1324,1819,2684,2902,2480,2521,1859,1926
DNAJC16,1336,1133,1149,1121,1430,1107,954,859,1139,927
DNAJC17,365,390,470,474,551,459,331,358,417,273
DNAJC17P1,0,0,0,0,0,0,0,0,0,0
DNAJC18,592,552,563,460,480,428,441,408,548,410
DNAJC19,402,406,457,582,550,571,450,494,379,421
DNAJC19P1,0,0,0,0,0,0,0,0,0,0
DNAJC19P2,0,0,0,0,0,0,0,0,0,0
DNAJC19P3,0,0,0,0,0,0,0,0,0,0
DNAJC19P4,0,0,0,0,0,0,0,0,0,0
DNAJC19P5,2,2,1,1,4,3,0,1,1,1
DNAJC19P6,0,0,0,0,0,0,0,0,0,0
DNAJC19P7,0,0,0,0,0,0,0,0,0,0
DNAJC19P8,0,0,0,0,0,0,0,0,0,0
DNAJC19P9,0,1,3,2,1,0,1,2,1,1
DNAJC2,1398,1236,1494,1888,1821,1705,1134,1185,1362,963
DNAJC21,2070,2262,2187,2388,2584,2299,1986,2021,2109,1847
DNAJC22,185,44,155,141,138,150,40,35,131,64
DNAJC24,928,839,970,1029,1113,972,800,795,782,778
DNAJC25,851,773,698,729,759,694,743,571,756,716
DNAJC25-GNG10,366,368,444,392,338,299,347,353,235,285
DNAJC27,232,227,230,224,312,273,199,210,194,190
DNAJC27-AS1,0,0,0,0,0,0,1,0,0,0
DNAJC28,0,0,0,0,3,0,0,0,0,0
DNAJC2P1,0,0,0,0,0,0,0,0,0,0
DNAJC3,6885,5890,6848,6358,7378,5808,5019,4180,5508,4242
DNAJC30,620,540,471,553,657,579,460,487,477,470
DNAJC4,466,350,345,311,314,330,379,321,248,259
DNAJC5,4483,3881,5191,4195,5808,3830,4203,3507,5218,3646
DNAJC5B,1,0,0,1,0,1,0,1,0,0
DNAJC5G,0,0,0,0,0,0,0,0,0,0
DNAJC6,88,54,163,35,66,26,56,30,68,30
DNAJC7,2854,2918,3207,3512,3719,3651,2588,2921,2987,2313
DNAJC8,4113,4036,4130,4649,4642,4463,3276,3528,3942,3056
DNAJC8P1,4,2,3,2,1,1,0,2,3,0
DNAJC8P2,0,3,2,2,0,5,2,4,2,3
DNAJC8P3,0,0,0,0,0,0,0,0,0,0
DNAJC8P4,0,0,0,0,0,0,0,0,0,0
DNAJC9,2571,2499,3600,4185,3964,3858,2614,2608,2605,2070
DNAJC9-AS1,1,1,1,2,1,1,4,1,0,1
DNAJC9P1,2,3,7,7,7,9,10,4,4,6
DNAL1,1013,740,783,746,996,766,755,632,813,763
DNAL4,322,352,250,259,280,246,283,327,201,273
DNALI1,244,178,169,110,135,88,125,122,97,70
DNASE1,479,362,409,356,525,413,326,354,346,414
DNASE1L1,1653,969,1069,597,1341,612,1066,1096,1064,750
DNASE1L2,21,10,18,14,22,10,13,13,12,9
DNASE1L3,38,709,16,299,55,209,194,298,7,85
DNASE2,861,793,649,547,774,518,842,693,697,691
DNASE2B,0,0,0,0,0,0,0,0,0,0
DND1,14,13,15,9,15,7,13,5,9,3
DND1P1,17,13,1,1,5,0,0,1,9,0
DNER,409,143,94,159,233,68,34,224,225,130
DNHD1,162,168,99,123,170,128,111,93,134,95
DNLZ,264,276,318,384,518,468,346,289,304,322
DNM1,1424,1172,478,1070,1581,1337,1105,1697,1015,828
DNM1L,5967,6808,5875,6619,6799,6181,5486,4697,4745,4406
DNM1P17,0,0,0,0,0,0,0,0,0,0
DNM1P24,0,0,0,0,0,0,0,0,0,0
DNM1P28,0,0,0,0,0,0,0,0,0,0
DNM1P30,0,0,0,0,0,0,0,0,0,1
DNM1P31,0,0,0,0,0,0,0,0,0,0
DNM1P32,0,0,0,1,0,0,0,0,0,0
DNM1P33,0,0,0,0,0,0,0,0,0,0
DNM1P34,0,0,0,0,0,0,0,0,0,0
DNM1P38,0,0,0,0,0,0,0,0,0,0
DNM1P41,21,26,11,13,13,14,13,10,10,15
DNM1P46,0,0,0,0,0,0,0,0,0,0
DNM1P47,0,0,3,0,0,0,0,3,0,0
DNM1P48,0,0,0,0,0,0,0,0,0,0
DNM1P49,0,0,0,0,0,0,0,0,0,0
DNM1P5,0,0,0,0,0,0,0,0,0,0
DNM1P50,0,0,0,0,0,0,0,0,0,0
DNM1P51,0,0,0,3,0,0,2,0,2,0
DNM2,5741,6143,6195,6177,6560,6058,5937,5746,5455,4466
DNM3,56,58,52,88,68,64,26,62,30,33
DNM3-IT1,0,0,0,0,0,0,0,1,0,0
DNM3OS,1309,1847,1019,1589,1505,1593,918,1399,753,1151
DNMBP,4433,3421,4681,3614,5608,3946,3739,3520,3578,3788
DNMBP-AS1,3,6,2,10,6,3,4,6,5,11
DNMT1,6471,7024,7749,8858,8719,8847,5939,6537,6394,5169
DNMT3A,615,503,352,255,295,140,233,255,226,285
DNMT3AP1,0,0,0,0,0,0,0,0,0,0
DNMT3B,173,295,340,374,283,377,212,251,165,154
DNMT3L,0,0,0,0,0,0,0,0,0,0
DNMT3L-AS1,0,0,0,0,0,0,0,0,0,0
DNPEP,832,1152,669,814,966,980,690,802,625,699
DNPEP-AS1,0,0,0,2,0,2,0,6,1,0
DNPH1,514,594,404,470,765,654,629,629,484,492
DNTT,0,0,0,0,0,0,0,0,0,0
DNTTIP1,637,656,802,968,1103,1097,687,816,757,653
DNTTIP2,2865,2702,3171,3773,3890,3467,2338,2529,2934,2023
DOC2A,2,2,2,1,1,2,1,1,4,1
DOC2B,0,2,0,0,0,3,0,0,0,1
DOC2GP,0,0,0,0,0,0,0,0,0,0
DOCK1,3478,3695,4058,3772,4421,3747,4069,3881,3506,3375
DOCK10,344,206,453,358,383,428,165,377,327,123
DOCK11,478,400,357,384,245,323,391,325,344,347
DOCK11P1,1,0,0,2,0,1,1,0,0,0
DOCK2,231,251,303,214,161,112,190,100,137,110
DOCK3,21,16,17,22,11,21,11,9,9,19
DOCK4,386,274,363,291,404,381,170,246,263,205
DOCK4-AS1,0,0,0,0,0,0,0,0,0,0
DOCK5,4141,5389,6874,5148,4676,4476,4260,4354,4144,3669
DOCK6,615,460,656,490,638,400,398,300,564,425
DOCK7,4686,4308,5744,5400,5532,4886,4594,4613,5482,4210
DOCK7-DT,2,2,7,0,3,4,3,4,0,4
DOCK8,17,10,0,7,0,0,5,2,1,0
DOCK8-AS1,3,0,0,3,1,0,1,0,0,1
DOCK8-AS2,0,0,0,0,0,0,0,0,0,0
DOCK9,676,660,830,715,959,896,468,466,886,827
DOCK9-DT,3,6,4,2,4,3,5,1,7,5
DOHH,865,774,981,1040,1257,1068,758,755,941,592
DOK1,824,1166,1241,1859,1365,1586,1115,1102,967,1266
DOK2,1,8,1,18,1,8,1,6,0,1
DOK3,88,68,77,92,91,72,63,45,71,67
DOK4,759,899,668,683,925,556,614,778,562,649
DOK5,1452,2432,2319,2690,1876,1917,1521,1759,1771,1394
DOK6,548,252,186,222,185,90,87,135,345,142
DOK7,18,16,16,24,25,18,29,20,9,15
DOLK,845,932,816,940,1047,884,785,712,774,699
DOLPP1,728,661,961,793,1028,763,651,560,872,489
DONSON,1907,1715,1828,2012,2051,1578,1400,1371,1462,1163
DONSONP1,1,0,1,0,1,0,0,0,0,1
DOP1A,204,242,266,252,225,250,145,285,232,220
DOP1B,827,883,1332,1216,1302,1189,806,1026,874,656
DOT1L,5623,5902,5488,5359,5886,5292,4888,4238,3382,3039
DPAGT1,1460,1289,1510,1668,1940,1745,1355,1312,1254,1119
DPCD,587,460,457,428,555,478,457,402,463,458
DPEP1,0,1,5,0,0,0,3,0,3,3
DPEP2,0,0,0,1,0,2,0,0,0,0
DPEP2NB,0,0,0,1,0,0,0,0,0,0
DPEP3,0,0,0,0,0,0,0,0,0,0
DPF1,276,119,286,148,316,169,140,115,205,94
DPF2,1640,1746,1531,1679,1725,1643,1363,1366,1289,1258
DPF3,59,41,12,57,111,49,19,50,135,8
DPH1,51,37,48,34,43,24,22,51,43,66
DPH1-AS1,7,3,3,7,7,2,4,4,3,2
DPH2,755,682,815,1048,992,904,583,558,698,538
DPH3,2119,2004,2432,2490,2710,2464,2127,2031,2055,1626
DPH3P1,0,4,7,2,0,1,1,4,4,3
DPH3P2,0,0,0,0,0,0,0,0,0,0
DPH5,433,533,501,781,593,724,463,609,415,375
DPH5-DT,83,72,77,119,156,119,76,86,84,67
DPH6,131,147,146,187,169,166,135,172,122,120
DPH6-DT,1,2,4,3,3,8,1,8,3,2
DPH7,619,520,649,615,731,613,503,459,525,532
DPM1,37,88,147,134,133,129,123,114,77,87
DPM2,740,712,758,818,988,791,549,629,671,507
DPM3,318,259,302,218,327,251,302,254,206,185
DPP10,0,0,0,0,0,0,0,0,0,0
DPP10-AS1,0,0,0,0,0,0,0,0,0,0
DPP10-AS2,0,0,0,0,0,0,0,0,0,0
DPP3,1850,1509,1552,1315,1752,1290,1242,1139,1467,1213
DPP3-DT,0,0,0,0,0,0,0,0,2,0
DPP3P1,0,0,0,0,0,0,0,0,0,0
DPP3P2,0,0,0,0,0,0,0,0,0,0
DPP4,1699,2089,692,1547,5458,2000,719,1231,2174,1713
DPP4-DT,0,1,1,1,2,7,0,1,0,0
DPP6,0,0,11,0,1,0,1,3,1,0
DPP7,1756,1491,976,889,1642,1132,1290,1090,1528,1118
DPP8,2771,2819,3131,3201,3273,3008,2550,2594,3092,2575
DPP9,575,490,577,651,745,692,473,570,728,563
DPP9-AS1,40,27,29,42,42,37,20,18,31,17
DPPA2,0,0,0,0,0,0,0,0,0,0
DPPA2P1,0,0,0,0,0,0,0,0,0,0
DPPA2P2,0,0,0,0,0,0,0,0,0,0
DPPA2P3,0,0,0,0,0,0,0,0,0,0
DPPA2P4,0,0,0,0,0,0,0,0,0,0
DPPA3,0,0,0,0,0,0,0,0,0,0
DPPA3P1,1,0,0,0,0,0,0,0,0,0
DPPA3P10,0,0,0,0,0,0,0,0,0,0
DPPA3P11,0,0,0,0,0,0,0,0,0,0
DPPA3P12,0,0,0,0,0,0,0,0,0,0
DPPA3P2,0,0,0,0,0,0,0,0,0,0
DPPA3P3,0,0,0,0,0,0,0,0,0,0
DPPA3P5,0,0,0,0,0,0,0,0,0,0
DPPA3P6,0,0,0,0,0,0,0,0,0,0
DPPA3P7,0,0,0,0,0,0,0,0,0,0
DPPA3P8,0,0,0,0,0,0,0,0,0,0
DPPA3P9,0,0,0,0,0,0,0,0,0,0
DPPA4,0,1,1,0,0,0,0,0,0,0
DPPA4P2,0,0,0,0,0,0,0,0,0,0
DPPA4P3,0,0,0,0,0,0,0,1,0,0
DPPA5,0,0,0,0,0,0,0,0,0,0
DPPA5P1,0,0,0,0,0,0,0,0,0,0
DPPA5P2,0,0,0,0,0,0,0,0,0,0
DPPA5P4,0,0,0,0,0,0,0,0,0,0
DPRXP1,0,0,0,0,0,0,0,0,0,0
DPRXP2,0,0,0,0,0,0,0,0,0,0
DPRXP3,0,0,0,0,0,1,0,0,0,0
DPRXP4,5,0,0,1,1,1,1,0,0,1
DPRXP5,0,0,0,0,0,0,0,0,0,0
DPRXP6,0,0,0,0,0,0,0,0,0,0
DPRXP7,0,0,0,0,0,0,0,0,0,0
DPT,69,209,15,150,61,121,114,277,252,518
DPY19L1,2811,1900,1638,1130,1635,1079,1891,1192,1562,1232
DPY19L1P1,15,6,1,5,12,10,7,19,14,8
DPY19L1P2,3,0,1,0,3,1,3,1,2,0
DPY19L2,72,19,67,24,58,34,25,22,40,8
DPY19L2P2,33,11,12,14,18,10,3,7,14,13
DPY19L2P3,4,4,5,2,3,4,3,4,2,5
DPY19L2P4,0,0,0,0,0,0,0,0,0,0
DPY19L2P5,0,0,0,0,0,0,0,0,0,0
DPY19L3,2520,2350,2512,2328,2537,2117,1676,1455,2115,2358
DPY19L4,1965,2410,2387,2431,2806,2483,2363,2466,2314,2436
DPY19L4P1,0,0,0,0,0,0,0,0,0,0
DPY19L4P2,0,0,0,0,0,0,0,0,0,0
DPY30,1051,1097,1197,1115,1165,986,980,951,1046,823
DPYD,1548,1891,2126,1710,2582,2637,1753,1788,2069,1798
DPYD-AS1,0,0,0,0,0,1,1,0,0,0
DPYD-AS2,0,0,0,1,1,0,0,0,0,1
DPYD-IT1,0,0,0,0,0,0,0,0,0,0
DPYS,2,1,0,0,2,0,0,2,0,0
DPYSL2,6018,6509,6346,6403,6721,6663,6322,6244,4004,5658
DPYSL3,10242,2759,3463,1803,12005,6256,5395,5013,9219,7760
DPYSL4,260,97,301,152,248,87,84,58,367,196
DPYSL5,0,0,0,0,0,0,0,0,0,0
DQX1,2,3,2,4,1,8,4,7,4,5
DR1,3403,3127,4841,4828,4972,4780,3854,3864,4075,3263
DRAIC,2,3,5,1,3,0,4,3,0,2
DRAM1,2028,1250,1961,1041,1839,936,1547,1001,3726,2072
DRAM2,129,108,94,96,65,103,81,148,184,203
DRAP1,8427,9467,10346,12202,12890,11043,9044,9413,9230,6960
DRAXIN,62,25,7,8,17,22,5,9,9,9
DRAXINP1,0,0,0,0,0,0,0,0,0,0
DRC1,2,10,5,3,4,0,9,2,1,8
DRC12,5,6,8,8,3,10,3,0,1,3
DRC3,57,53,47,46,55,64,48,63,41,41
DRC7,1,2,0,0,0,0,0,1,0,0
DRD1,33,61,13,60,5,19,30,35,7,8
DRD2,5,4,0,0,3,0,4,1,4,0
DRD3,0,0,0,0,0,0,0,0,0,0
DRD4,6,4,7,1,4,2,2,1,5,7
DRD5,0,0,0,0,0,0,0,0,0,0
DRD5P1,0,0,0,1,0,0,0,0,0,0
DRD5P2,0,0,0,0,0,0,0,0,0,0
DRG1,1939,1842,2101,2478,2553,2250,1717,1855,1932,1603
DRG1P1,2,1,1,1,1,0,0,1,0,2
DRG1P2,0,0,0,0,0,0,0,0,0,0
DRG2,1110,1095,1088,1284,1292,1204,947,1011,911,825
DRICH1,0,0,0,3,2,2,2,0,5,0
DROSHA,2223,2157,3364,3823,3952,3922,1915,2249,2721,2413
DRP2,0,60,8,75,9,62,2,94,110,2
DSC1,0,0,0,0,0,0,0,0,0,0
DSC2,17,1,5,0,2,0,1,0,14,3
DSC3,55,19,548,3,12,0,2,1,83,14
DSCAM,34,6,83,8,60,9,4,18,19,2
DSCAM-IT1,0,0,0,0,0,0,0,0,0,0
DSCAML1,0,0,0,0,0,1,0,0,0,0
DSCC1,463,505,630,689,693,600,535,468,438,467
DSCR10,0,0,0,0,0,0,0,0,0,0
DSCR4,0,0,0,0,0,0,0,0,0,0
DSCR4-IT1,0,0,0,0,0,0,0,0,0,0
DSCR8,0,0,0,0,0,0,0,0,0,0
DSCR9,4,5,3,4,3,5,2,1,0,0
DSE,4338,3784,5076,4127,4888,3946,4065,4008,5513,4260
DSEL-AS1,14,11,19,12,12,9,12,7,18,13
DSG1,0,0,0,0,0,0,0,0,0,0
DSG1-AS1,0,0,0,0,0,0,0,0,0,0
DSG2,1434,156,630,32,565,19,68,137,1654,234
DSG2-AS1,0,0,1,0,1,0,0,0,0,0
DSG3,0,0,0,0,2,0,5,0,1,0
DSG4,0,0,0,0,0,0,0,0,0,0
DSN1,865,760,701,764,942,627,589,567,486,549
DSP,8276,9176,25344,13911,12676,6281,12989,10512,8644,10416
DSPP,0,0,0,0,0,1,0,0,0,0
DST,9229,8618,9408,8592,11054,9791,7758,8159,10279,7956
DST-AS1,1,1,0,0,0,0,0,1,0,1
DSTN,19647,14216,21683,11983,18632,12288,17863,12900,16920,13835
DSTNP1,37,26,32,31,33,29,20,25,37,15
DSTNP2,0,0,0,17,0,8,0,0,0,12
DSTNP3,0,1,2,1,0,0,0,1,1,0
DSTNP4,0,0,0,0,0,0,0,0,0,0
DSTNP5,0,0,0,0,0,0,0,0,0,0
DSTYK,2433,2754,1746,2114,2230,1977,2069,1892,1669,1502
DTD1,1106,1053,1313,1314,1510,1390,1169,1190,1462,1070
DTD1-AS1,0,0,0,0,0,0,0,0,0,0
DTD2,574,634,733,790,781,741,597,587,517,543
DTHD1,0,0,0,0,0,0,0,0,0,0
DTL,1926,1748,2557,2518,2666,2257,2113,2060,1674,1659
DTNA,593,705,652,682,269,302,304,174,195,237
DTNB,89,102,91,80,130,101,76,82,72,61
DTNB-AS1,0,0,0,0,0,0,0,0,0,0
DTNBP1,271,387,396,369,429,400,371,388,346,324
DTWD1,1556,2105,1163,2002,1343,1379,1674,1625,1137,1366
DTWD1P1,0,0,1,1,0,0,0,1,2,4
DTWD1P2,0,0,0,0,0,0,0,0,0,0
DTWD2,314,143,301,174,299,170,215,125,326,228
DTX1,0,2,0,0,0,4,0,0,0,0
DTX2,140,292,228,297,343,361,237,335,249,200
DTX2P1,5,5,29,29,27,47,6,12,7,12
DTX2P1-UPK3BP1-PMS2P11,192,161,200,239,216,223,164,187,140,159
DTX3,1259,619,676,396,909,345,585,406,716,560
DTX3L,878,1181,991,1141,920,860,896,1034,619,646
DTX4,22,20,31,23,36,31,28,11,41,17
DTYMK,1591,2120,1786,2675,2401,2886,1720,2093,1440,1266
DUBR,231,195,371,257,324,248,257,217,435,249
DUOX1,21,18,8,5,7,15,18,15,9,20
DUOX2,2,2,0,0,1,1,2,0,1,2
DUOXA1,5,4,0,0,2,0,0,0,0,0
DUOXA2,0,1,0,0,0,0,0,1,1,1
DUS1L,1785,1758,2022,2127,2490,2188,1523,1544,1786,1446
DUS2,378,398,454,590,505,554,339,418,333,299
DUS3L,483,573,687,1035,740,862,511,614,576,517
DUS4L,160,152,184,202,170,188,115,124,124,90
DUS4L-BCAP29,184,206,284,258,290,258,175,278,141,155
DUSP1,15606,10065,10962,8699,8406,5199,11069,6560,10851,8073
DUSP10,569,455,555,275,1060,844,529,486,944,465
DUSP11,27,21,37,41,35,28,18,34,21,24
DUSP12,602,705,643,812,847,784,475,573,606,521
DUSP12P1,0,0,0,0,0,0,0,0,0,0
DUSP13A,0,0,0,0,0,0,0,0,0,0
DUSP13B,0,0,0,0,0,1,0,0,0,0
DUSP14,2264,1847,3869,2828,3366,2430,2813,2188,3516,2196
DUSP15,0,0,1,0,0,0,0,0,1,0
DUSP16,518,580,540,607,729,553,373,440,457,338
DUSP18,297,215,223,232,239,273,235,257,230,179
DUSP19,87,50,49,46,55,45,43,54,25,47
DUSP2,461,530,139,125,157,185,121,109,76,108
DUSP21,0,0,0,0,0,0,0,0,0,0
DUSP22,180,136,165,110,226,181,175,174,114,114
DUSP23,407,399,409,314,475,274,343,369,293,221
DUSP26,14,4,2,0,4,0,3,1,3,0
DUSP28,124,145,138,111,149,123,95,98,99,104
DUSP3,4391,2613,3942,3302,5869,3514,3583,2816,5042,3330
DUSP4,3427,3365,736,1211,2564,1070,1658,641,859,792
DUSP5,866,730,1825,1640,1762,993,944,720,1924,567
DUSP5-DT,5,4,5,20,9,5,7,3,9,9
DUSP5P1,22,26,2,6,23,19,14,19,23,28
DUSP5P2,0,0,0,0,0,0,0,0,0,0
DUSP6,630,932,1079,1231,1875,1170,548,811,1319,576
DUSP7,1159,917,1848,1595,1903,1392,1234,1107,1696,922
DUSP8,1,1,32,3,9,2,8,1,44,10
DUSP8P1,0,0,5,0,0,0,0,0,1,3
DUSP8P5,71,70,56,55,73,44,46,40,41,39
DUSP9,1,1,0,3,1,1,0,0,0,0
DUT,2560,3026,2694,3324,3221,3437,2916,2997,2026,2243
DUT-AS1,46,39,28,43,30,53,22,41,19,34
DUTP1,0,0,0,3,0,0,0,1,0,0
DUTP2,1,0,0,1,0,0,0,0,0,0
DUTP3,0,0,0,0,0,0,0,0,0,0
DUTP4,0,0,0,0,0,0,0,0,0,0
DUTP5,0,0,0,0,0,0,0,0,0,0
DUTP6,2,0,1,0,1,0,0,2,0,0
DUTP7,0,0,0,0,0,1,0,0,0,0
DUTP8,0,0,0,0,0,0,0,0,0,0
DUX4,0,0,0,0,0,0,0,1,0,0
DUX4L1,0,0,0,0,0,0,0,0,0,0
DUX4L10,0,0,0,0,0,0,0,0,0,0
DUX4L11,0,0,0,0,0,0,0,0,0,0
DUX4L12,0,0,0,0,0,0,0,0,0,0
DUX4L13,0,0,0,0,0,0,0,0,0,0
DUX4L14,0,0,0,0,0,0,0,0,0,0
DUX4L15,0,0,0,0,0,0,0,0,0,0
DUX4L16,0,0,0,0,0,0,0,0,0,0
DUX4L17,0,0,0,0,0,0,0,0,0,0
DUX4L18,0,0,0,0,0,0,0,0,0,0
DUX4L19,0,0,0,0,0,0,0,0,0,0
DUX4L2,0,0,0,0,0,0,0,0,0,0
DUX4L20,0,0,0,0,0,0,0,0,0,0
DUX4L21,0,0,0,0,0,0,0,0,0,0
DUX4L22,0,0,0,0,0,0,0,0,0,0
DUX4L23,0,0,0,0,0,0,0,0,0,0
DUX4L24,0,0,0,0,0,0,0,0,0,0
DUX4L25,0,0,0,0,0,0,0,0,0,0
DUX4L26,10,42,36,40,70,43,41,33,14,31
DUX4L27,0,0,0,0,0,0,0,0,0,0
DUX4L28,0,0,0,0,0,0,0,0,0,0
DUX4L29,0,0,0,0,0,0,0,0,0,0
DUX4L3,0,0,0,0,0,0,0,0,0,0
DUX4L31,0,0,0,0,0,0,0,0,0,0
DUX4L32,0,0,0,0,0,0,0,0,0,0
DUX4L33,0,0,0,0,0,0,0,0,0,0
DUX4L34,0,0,0,0,0,0,0,0,0,0
DUX4L35,0,0,0,0,0,0,0,0,0,0
DUX4L37,3,2,1,0,1,1,2,2,2,2
DUX4L4,0,0,0,0,0,0,0,0,0,0
DUX4L45,0,0,0,0,0,0,0,0,0,0
DUX4L46,0,0,0,0,0,0,0,0,0,0
DUX4L47,0,0,0,0,0,0,0,0,0,0
DUX4L5,0,0,0,0,0,0,0,0,0,0
DUX4L50,74,80,25,47,19,18,13,30,21,47
DUX4L51,0,0,7,0,0,0,0,0,0,0
DUX4L52,0,0,0,0,0,0,0,0,0,0
DUX4L6,0,0,0,0,0,0,0,0,0,0
DUX4L7,0,0,0,0,0,0,0,0,0,0
DUX4L8,0,0,0,0,0,0,0,0,0,0
DUX4L9,1,0,0,0,0,0,0,0,0,0
DUXA,0,0,0,0,0,0,0,0,0,0
DUXAP1,0,0,0,0,0,0,0,0,0,0
DUXAP10,0,0,0,0,0,0,0,0,0,0
DUXAP11,0,0,0,0,0,0,0,0,0,0
DUXAP2,0,0,0,0,0,0,0,0,0,0
DUXAP3,0,0,0,0,0,0,0,0,0,0
DUXAP4,0,0,0,0,0,0,0,0,0,2
DUXAP5,0,0,0,0,0,0,0,0,0,0
DUXAP6,0,0,0,0,0,0,0,0,0,0
DUXAP7,0,0,0,0,0,0,0,0,0,1
DUXAP8,437,418,1680,396,888,522,1192,674,647,1266
DUXAP9,0,0,0,0,0,0,0,0,0,0
DUXB,0,0,0,0,0,3,0,0,0,0
DVL1,6052,5632,6891,6608,8765,7525,7014,6750,6755,5683
DVL2,1338,1269,1224,1180,1391,1292,1109,1172,1076,990
DVL3,4917,4601,4972,4551,5162,4324,3977,3846,4217,3898
DXO,406,347,487,487,527,425,433,409,407,436
DYDC1,0,0,0,0,0,0,0,0,0,0
DYDC2,0,0,0,0,0,0,0,0,0,0
DYM,1358,1419,1826,1681,1962,1837,1638,1481,1678,1549
DYM-AS1,0,0,0,0,0,0,0,0,0,0
DYNAP,0,0,0,0,0,0,0,1,0,0
DYNAPP1,0,0,0,0,0,0,0,0,0,0
DYNAPP2,0,0,0,0,0,0,0,0,0,0
DYNAPP3,0,0,0,0,0,0,0,0,0,0
DYNC1H1,6612,7346,8511,8913,10174,8822,5641,6216,9495,6525
DYNC1I1,144,91,162,81,202,68,40,41,136,33
DYNC1I2,6792,6909,7165,7619,7546,7053,7024,6698,6471,5181
DYNC1I2P1,37,37,60,55,52,47,44,53,49,36
DYNC1LI1,2106,2046,2466,2654,2779,2537,1995,2012,2266,1574
DYNC1LI2,8589,7585,9138,8372,10194,7962,6990,6611,8924,6930
DYNC1LI2-DT,12,26,18,12,12,6,19,13,7,19
DYNC2H1,1259,1384,723,875,1111,1117,757,992,804,1030
DYNC2I1,1054,995,1043,1027,925,771,1102,997,1106,1161
DYNC2I2,94,122,98,77,143,70,81,81,80,98
DYNC2LI1,310,308,280,284,343,309,305,302,235,306
DYNLL1,7627,7830,7954,7972,9205,8205,7683,7769,6898,5927
DYNLL1P1,0,0,0,0,0,0,0,0,0,0
DYNLL1P2,0,0,0,0,0,0,0,0,0,0
DYNLL1P3,0,0,0,0,0,0,0,0,0,0
DYNLL1P4,0,0,0,0,0,0,0,0,0,0
DYNLL1P5,0,0,0,0,0,0,0,0,0,0
DYNLL1P6,0,0,0,0,0,0,0,0,0,0
DYNLL1P7,0,0,0,0,0,0,0,0,0,0
DYNLL2,4126,3930,4790,5130,5919,4519,3861,3949,4003,3094
DYNLRB1,41,18,50,32,39,29,24,25,21,13
DYNLRB2,2,0,0,1,1,1,0,1,0,0
DYNLRB2-AS1,3,2,6,4,1,2,7,1,2,8
DYNLT1,3749,3869,4360,4782,4353,3606,3364,3276,3763,3071
DYNLT2,63,69,64,56,78,78,31,60,48,72
DYNLT2B,167,146,142,156,130,138,168,157,111,75
DYNLT3,3185,2421,3273,1887,2661,1628,2608,1935,3148,2190
DYNLT3P1,0,0,0,0,0,0,0,0,0,0
DYNLT3P2,0,0,0,0,1,0,0,0,0,0
DYNLT5,72,80,112,33,37,67,58,46,14,17
DYRK1A,2171,1700,2018,1809,2307,1910,1714,1418,1770,1539
DYRK1B,859,774,355,336,461,282,563,495,475,500
DYRK2,1585,1918,2627,2441,2353,2101,1718,1686,1630,1486
DYRK3,350,404,383,415,547,557,352,371,364,262
DYRK4,427,215,366,269,499,361,320,335,409,361
DYSF,133,124,172,20,41,6,40,30,118,39
DYTN,0,0,0,0,0,0,0,0,0,0
DZANK1,123,103,80,106,121,105,82,82,70,75
DZIP1,553,519,500,576,521,401,460,369,401,355
DZIP1L,517,408,585,501,638,455,400,351,582,376
DZIP3,438,588,420,632,584,697,435,560,320,483
E2F1,1391,1224,2055,1247,1941,1122,1552,1205,1498,1177
E2F2,114,136,89,109,173,96,106,121,88,90
E2F3,1577,1522,1852,1775,2022,1511,1401,1247,1749,1285
E2F3-IT1,0,0,0,0,0,0,0,0,0,0
E2F3P1,0,0,1,0,1,0,1,0,0,3
E2F3P2,3,2,1,0,1,0,1,0,1,0
E2F4,2047,2032,2277,2778,2687,2648,1872,1916,2089,1609
E2F4P1,0,0,0,0,0,0,0,0,0,0
E2F5,176,96,125,80,162,109,97,90,121,91
E2F6,667,557,760,728,810,580,518,487,640,489
E2F6P1,0,0,2,0,5,1,0,3,2,5
E2F6P2,0,0,0,0,0,0,0,0,0,0
E2F6P3,0,0,0,0,0,0,0,0,0,0
E2F6P4,0,0,0,0,0,0,0,0,0,0
E2F7,2838,1806,5368,4192,5710,4365,3226,3040,5217,3390
E2F8,321,249,280,379,453,431,196,261,221,191
E4F1,1036,889,961,1046,1348,1141,825,859,885,790
EAF1,1263,979,1598,1356,1576,1147,1071,895,1423,1071
EAF1-AS1,25,18,24,6,12,12,23,22,21,10
EAF2,27,17,26,25,32,16,18,19,20,28
EAPP,906,871,716,856,849,775,842,802,636,724
EARS2,853,719,765,1070,1057,908,593,617,578,531
EBAG9,74,87,101,108,137,146,70,132,96,120
EBAG9P1,1,1,0,0,0,2,1,2,5,0
EBF1,203,772,671,1155,448,911,867,720,253,794
EBF2,659,1948,2036,3631,617,2433,2030,1813,348,1441
EBF3,792,4329,929,2633,1299,2306,2844,2272,279,1696
EBF3-AS1,1,0,0,0,0,1,1,3,0,0
EBF4,231,25,84,3,106,20,43,27,221,47
EBI3,2,0,6,1,1,2,2,0,1,0
EBLN2,37,36,37,34,40,22,9,17,24,19
EBLN3P,2505,2410,2227,2063,2633,2099,2185,2076,1831,2065
EBNA1BP2,191,250,236,293,262,194,170,161,191,147
EBP,638,502,866,824,1001,841,578,635,782,461
